SCHD_DATE,MONTH,DAY_OF_WEEK,HOUR,DIFF,INCREASED_UNITS,STAFFED_UNITS,AVERAGE_DEMAND,MAX_TEMPERATURE,EVENT,DISPATCH_ONE_OLD,DISPATCH_ONE,XXM_DISPATCHES
5/7/2015,5,5,2,3.821,-5,15,11.179,68,0,0,0,0
5/7/2015,5,5,19,3.904,-1,21,17.096,68,0,0,0,0
5/7/2015,5,5,18,4.506,-3,23,18.494,68,0,0,0,0
5/7/2015,5,5,21,4.962,3,20,15.038,68,0,0,0,0
5/7/2015,5,5,1,5.051,-3,16,10.949,68,0,0,0,0
5/7/2015,5,5,0,5.878,1,17,11.122,68,0,0,0,0
5/7/2015,5,5,22,6.596,-1,20,13.404,68,0,0,0,0
5/7/2015,5,5,23,7.641,-3,20,12.359,68,0,0,0,0
5/7/2015,5,5,20,9.468,1,26,16.532,68,0,0,0,0
5/8/2015,5,6,15,-4.058,-1,16,20.058,68,0,0,1,0
5/8/2015,5,6,14,-3.141,1,16,19.141,68,0,0,1,0
5/8/2015,5,6,12,-3.051,1,16,19.051,68,0,0,1,0
5/8/2015,5,6,13,-2.949,-3,16,18.949,68,0,0,1,0
5/8/2015,5,6,9,-2.635,-3,12,14.635,68,0,0,1,0
5/8/2015,5,6,10,-1.987,0,16,17.987,68,0,0,1,0
5/8/2015,5,6,16,-1.968,11,17,18.968,68,0,1,1,3
5/8/2015,5,6,17,-1.5,4,17,18.5,68,0,0,1,0
5/8/2015,5,6,11,-1.282,1,16,17.282,68,0,0,1,0
5/8/2015,5,6,18,-1.269,-1,16,17.269,68,0,0,1,0
5/8/2015,5,6,19,-0.551,-3,15,15.551,68,0,0,1,0
5/8/2015,5,6,7,-0.192,-2,8,8.192,68,0,0,1,0
5/8/2015,5,6,8,0.365,2,12,11.635,68,0,0,0,0
5/8/2015,5,6,6,0.981,1,9,8.019,68,0,0,0,0
5/8/2015,5,6,22,2.5,-1,17,14.5,68,0,0,0,0
5/8/2015,5,6,5,2.577,2,10,7.423,68,0,0,0,0
5/8/2015,5,6,4,2.679,-2,10,7.321,68,0,0,0,0
5/8/2015,5,6,23,3.077,0,17,13.923,68,0,0,0,0
5/8/2015,5,6,21,3.115,0,17,13.885,68,0,0,0,0
5/8/2015,5,6,20,4.981,-2,21,16.019,68,0,0,0,0
5/8/2015,5,6,3,5.545,1,14,8.455,68,0,0,0,0
5/8/2015,5,6,0,8.353,-1,20,11.647,68,0,0,0,0
5/8/2015,5,6,1,9.192,-1,20,10.808,68,0,0,0,0
5/8/2015,5,6,2,9.449,-2,20,10.551,68,0,0,0,0
5/9/2015,5,7,15,-1.333,-3,17,18.333,65,0,0,1,0
5/9/2015,5,7,14,-0.647,0,17,17.647,65,0,0,1,0
5/9/2015,5,7,13,-0.551,4,17,17.551,65,0,0,1,0
5/9/2015,5,7,9,-0.103,-1,12,12.103,65,0,0,1,0
5/9/2015,5,7,7,0.744,-1,8,7.256,65,0,0,0,0
5/9/2015,5,7,21,0.84,7,17,16.16,65,0,0,0,0
5/9/2015,5,7,12,0.853,-5,17,16.147,65,0,0,0,0
5/9/2015,5,7,19,0.859,0,17,16.141,65,0,0,0,0
5/9/2015,5,7,3,1.071,-3,13,11.929,65,0,0,0,0
5/9/2015,5,7,8,1.224,6,12,10.776,65,0,1,1,1
5/9/2015,5,7,22,1.551,-1,17,15.449,65,0,1,1,1
5/9/2015,5,7,16,1.686,5,18,16.314,65,0,0,0,0
5/9/2015,5,7,23,1.897,-11,17,15.103,65,0,0,0,0
5/9/2015,5,7,4,1.968,-3,11,9.032,65,0,0,0,0
5/9/2015,5,7,17,2.59,-1,19,16.41,65,0,0,0,0
5/9/2015,5,7,11,2.731,-4,17,14.269,65,0,0,0,0
5/9/2015,5,7,10,3.442,0,17,13.558,65,0,0,0,0
5/9/2015,5,7,18,3.615,2,19,15.385,65,0,0,0,0
5/9/2015,5,7,6,3.91,0,11,7.09,65,0,0,0,0
5/9/2015,5,7,0,4.513,0,17,12.487,65,0,1,0,3
5/9/2015,5,7,2,4.615,-4,17,12.385,65,0,0,0,0
5/9/2015,5,7,5,4.635,1,12,7.365,65,0,0,0,0
5/9/2015,5,7,1,5.026,-3,17,11.974,65,0,1,0,3
5/9/2015,5,7,20,5.237,-2,22,16.763,65,0,1,0,1
5/10/2015,5,1,15,-2.583,1,15,17.583,62,0,0,1,0
5/10/2015,5,1,14,-2.487,-3,15,17.487,62,0,0,1,0
5/10/2015,5,1,3,-1.558,2,12,13.558,62,0,1,1,3
5/10/2015,5,1,7,-0.949,2,7,7.949,62,0,0,1,0
5/10/2015,5,1,16,-0.872,-1,16,16.872,62,0,0,1,0
5/10/2015,5,1,4,-0.712,-6,9,9.712,62,0,0,1,0
5/10/2015,5,1,13,-0.538,1,15,15.538,62,0,0,1,0
5/10/2015,5,1,9,0.167,-1,11,10.833,62,0,0,0,0
5/10/2015,5,1,12,0.801,2,15,14.199,62,0,0,0,0
5/10/2015,5,1,19,0.859,10,16,15.141,62,0,0,0,0
5/10/2015,5,1,17,1.167,3,17,15.833,62,0,0,0,0
5/10/2015,5,1,5,1.263,2,9,7.737,62,0,0,0,0
5/10/2015,5,1,18,1.314,-1,17,15.686,62,0,0,0,0
5/10/2015,5,1,11,1.365,2,15,13.635,62,0,0,0,0
5/10/2015,5,1,21,1.744,0,16,14.256,62,0,0,0,0
5/10/2015,5,1,10,1.827,3,15,13.173,62,0,0,0,0
5/10/2015,5,1,22,1.891,1,16,14.109,62,0,0,0,0
5/10/2015,5,1,8,1.897,0,11,9.103,62,0,0,0,0
5/10/2015,5,1,6,2.103,-2,10,7.897,62,0,0,0,0
5/10/2015,5,1,2,2.558,6,17,14.442,62,0,0,0,0
5/10/2015,5,1,20,2.84,-1,19,16.16,62,0,0,0,0
5/10/2015,5,1,0,3.224,-10,17,13.776,62,0,0,0,0
5/10/2015,5,1,23,3.936,-1,16,12.064,62,0,0,0,0
5/10/2015,5,1,1,4.532,-12,17,12.468,62,0,0,0,0
5/11/2015,5,2,13,-4.679,11,16,20.679,62,0,0,1,0
5/11/2015,5,2,14,-4.045,0,15,19.045,62,0,0,1,0
5/11/2015,5,2,15,-3.904,1,15,18.904,62,0,0,1,0
5/11/2015,5,2,12,-1.75,-1,17,18.75,62,0,0,1,0
5/11/2015,5,2,9,-1.641,0,13,14.641,62,0,0,1,0
5/11/2015,5,2,10,-1.173,2,18,19.173,62,0,0,1,0
5/11/2015,5,2,19,-1.026,-2,15,16.026,62,0,0,1,0
5/11/2015,5,2,11,-0.897,2,18,18.897,62,0,0,1,0
5/11/2015,5,2,16,-0.75,-12,18,18.75,62,0,0,1,0
5/11/2015,5,2,7,-0.167,0,8,8.167,62,0,1,1,3
5/11/2015,5,2,17,0.173,5,18,17.827,62,0,0,0,0
5/11/2015,5,2,18,0.981,-6,18,17.019,62,0,0,0,0
5/11/2015,5,2,21,1.321,-2,16,14.679,62,0,0,0,0
5/11/2015,5,2,8,1.538,2,13,11.462,62,0,1,1,2
5/11/2015,5,2,23,1.75,3,14,12.25,62,0,0,0,0
5/11/2015,5,2,22,2.333,-3,16,13.667,62,0,0,0,0
5/11/2015,5,2,4,3.583,1,10,6.417,62,0,0,0,0
5/11/2015,5,2,3,3.603,-2,12,8.397,62,0,0,0,0
5/11/2015,5,2,20,3.962,2,20,16.038,62,0,0,0,0
5/11/2015,5,2,0,4.25,-2,16,11.75,62,0,0,0,0
5/11/2015,5,2,6,4.308,1,11,6.692,62,0,0,0,0
5/11/2015,5,2,5,4.494,1,11,6.506,62,0,0,0,0
5/11/2015,5,2,2,6.904,-1,16,9.096,62,0,0,0,0
5/11/2015,5,2,1,7.199,-4,16,8.801,62,0,0,0,0
5/12/2015,5,3,15,-3.827,0,14,17.827,62,0,0,1,0
5/12/2015,5,3,14,-2.365,-4,16,18.365,62,0,0,1,0
5/12/2015,5,3,12,-1.859,-2,17,18.859,62,0,0,1,0
5/12/2015,5,3,17,-1.635,0,16,17.635,62,0,1,1,1
5/12/2015,5,3,19,-1.538,0,14,15.538,62,0,0,1,0
5/12/2015,5,3,16,-1.391,2,17,18.391,62,0,0,1,0
5/12/2015,5,3,13,-1.058,11,17,18.058,62,0,0,1,0
5/12/2015,5,3,9,-0.064,3,14,14.064,62,0,0,1,0
5/12/2015,5,3,18,0.141,-2,17,16.859,62,0,0,0,0
5/12/2015,5,3,11,0.462,0,18,17.538,62,0,0,0,0
5/12/2015,5,3,7,0.679,2,8,7.321,62,0,0,0,0
5/12/2015,5,3,5,1.442,-1,8,6.558,62,0,0,0,0
5/12/2015,5,3,4,1.494,0,8,6.506,62,0,0,0,0
5/12/2015,5,3,10,2.077,0,18,15.923,62,0,0,0,0
5/12/2015,5,3,21,2.115,-3,16,13.885,62,0,0,0,0
5/12/2015,5,3,3,2.346,1,10,7.654,62,0,0,0,0
5/12/2015,5,3,0,2.455,2,13,10.545,62,0,0,0,0
5/12/2015,5,3,8,2.564,2,14,11.436,62,0,0,0,0
5/12/2015,5,3,22,3.519,-2,16,12.481,62,0,0,0,0
5/12/2015,5,3,2,3.904,-2,13,9.096,62,0,0,0,0
5/12/2015,5,3,23,4.045,-2,15,10.955,62,0,0,0,0
5/12/2015,5,3,20,4.218,-1,19,14.782,62,0,0,0,0
5/12/2015,5,3,1,4.397,0,13,8.603,62,0,0,0,0
5/12/2015,5,3,6,4.41,-2,11,6.59,62,0,0,0,0
5/14/2015,5,5,14,-4.237,0,16,20.237,65,0,0,1,0
5/14/2015,5,5,17,-3.436,10,17,20.436,65,0,0,1,0
5/14/2015,5,5,15,-3.397,-14,16,19.397,65,0,0,1,0
5/14/2015,5,5,9,-2.808,2,12,14.808,65,0,1,1,2
5/14/2015,5,5,13,-2.365,1,16,18.365,65,0,1,1,5
5/14/2015,5,5,19,-1.558,-14,15,16.558,65,0,0,1,0
5/14/2015,5,5,18,-1.429,-10,17,18.429,65,0,0,1,0
5/14/2015,5,5,12,-1.353,0,17,18.353,65,0,0,1,0
5/14/2015,5,5,10,-0.731,12,17,17.731,65,0,0,1,0
5/14/2015,5,5,11,-0.654,-3,17,17.654,65,0,0,1,0
5/14/2015,5,5,16,-0.09,10,19,19.09,65,0,0,1,0
5/14/2015,5,5,7,0.564,-3,8,7.436,65,0,0,0,0
5/14/2015,5,5,8,0.885,6,12,11.115,65,0,1,1,1
5/14/2015,5,5,21,2.154,10,17,14.846,65,0,1,0,1
5/14/2015,5,5,4,2.205,-5,10,7.795,65,0,0,0,0
5/14/2015,5,5,5,3.179,0,11,7.821,65,0,0,0,0
5/14/2015,5,5,3,3.205,0,12,8.795,65,0,0,0,0
5/14/2015,5,5,2,3.635,-2,15,11.365,65,0,0,0,0
5/14/2015,5,5,22,3.718,-4,17,13.282,65,0,0,0,0
5/14/2015,5,5,1,3.84,-2,15,11.16,65,0,0,0,0
5/14/2015,5,5,6,3.974,2,11,7.026,65,0,0,0,0
5/14/2015,5,5,0,4.609,-1,16,11.391,65,0,0,0,0
5/14/2015,5,5,23,4.635,-2,17,12.365,65,0,0,0,0
5/14/2015,5,5,20,4.84,-1,21,16.16,65,0,0,0,0
5/15/2015,5,6,15,-3.154,1,17,20.154,62,0,1,1,1
5/15/2015,5,6,14,-2.269,0,17,19.269,62,0,0,1,0
5/15/2015,5,6,9,-1.603,3,13,14.603,62,0,1,1,1
5/15/2015,5,6,12,-0.974,-3,18,18.974,62,0,0,1,0
5/15/2015,5,6,13,-0.891,3,18,18.891,62,0,0,1,0
5/15/2015,5,6,16,-0.468,0,19,19.468,62,0,0,1,0
5/15/2015,5,6,10,0.026,1,18,17.974,62,0,0,0,0
5/15/2015,5,6,11,0.635,-1,18,17.365,62,0,0,0,0
5/15/2015,5,6,7,0.923,4,9,8.077,62,0,1,1,4
5/15/2015,5,6,8,1.455,3,13,11.545,62,0,1,1,5
5/15/2015,5,6,6,2.872,-4,11,8.128,62,0,1,0,1
5/15/2015,5,6,17,3.179,1,22,18.821,62,0,0,0,0
5/15/2015,5,6,19,3.295,-13,19,15.705,62,0,0,0,0
5/15/2015,5,6,3,3.462,-7,12,8.538,62,0,0,0,0
5/15/2015,5,6,5,3.583,2,11,7.417,62,0,0,0,0
5/15/2015,5,6,18,3.628,2,21,17.372,62,0,0,0,0
5/15/2015,5,6,4,3.853,0,11,7.147,62,0,0,0,0
5/15/2015,5,6,22,4.423,0,19,14.577,62,0,1,0,2
5/15/2015,5,6,21,4.673,4,19,14.327,62,0,1,0,1
5/15/2015,5,6,23,5.135,0,19,13.865,62,0,0,0,0
5/15/2015,5,6,0,5.397,1,17,11.603,62,0,0,0,0
5/15/2015,5,6,1,6.404,5,17,10.596,62,0,1,0,6
5/15/2015,5,6,2,6.487,0,17,10.513,62,0,0,0,0
5/15/2015,5,6,20,7.526,4,24,16.474,62,0,0,0,0
5/16/2015,5,7,15,-4.058,2,14,18.058,61,0,0,1,0
5/16/2015,5,7,13,-3.455,0,14,17.455,61,0,0,1,0
5/16/2015,5,7,14,-3.353,-1,14,17.353,61,0,0,1,0
5/16/2015,5,7,19,-3.237,-2,13,16.237,61,0,0,1,0
5/16/2015,5,7,12,-2.064,2,14,16.064,61,0,0,1,0
5/16/2015,5,7,7,-1.096,0,6,7.096,61,0,1,1,7
5/16/2015,5,7,9,-0.801,0,11,11.801,61,0,0,1,0
5/16/2015,5,7,16,-0.583,3,16,16.583,61,0,0,1,0
5/16/2015,5,7,17,-0.558,11,16,16.558,61,0,0,1,0
5/16/2015,5,7,11,-0.385,-2,14,14.385,61,0,0,1,0
5/16/2015,5,7,6,-0.103,1,7,7.103,61,0,1,1,4
5/16/2015,5,7,21,-0.083,-1,16,16.083,61,0,0,1,0
5/16/2015,5,7,4,0.135,0,9,8.865,61,0,0,0,0
5/16/2015,5,7,8,0.167,5,11,10.833,61,0,1,1,3
5/16/2015,5,7,18,0.391,-6,16,15.609,61,0,0,0,0
5/16/2015,5,7,22,0.641,-2,16,15.359,61,0,0,0,0
5/16/2015,5,7,10,0.647,4,14,13.353,61,0,0,0,0
5/16/2015,5,7,23,0.769,0,16,15.231,61,0,0,0,0
5/16/2015,5,7,3,1.199,-3,13,11.801,61,0,0,0,0
5/16/2015,5,7,5,1.673,0,9,7.327,61,0,0,0,0
5/16/2015,5,7,20,2,0,19,17,61,0,0,0,0
5/16/2015,5,7,0,6.083,-4,19,12.917,61,0,0,0,0
5/16/2015,5,7,2,6.583,2,19,12.417,61,0,0,0,0
5/16/2015,5,7,1,6.654,1,19,12.346,61,0,0,0,0
5/17/2015,5,1,3,-1.635,0,12,13.635,62,0,1,1,2
5/17/2015,5,1,4,-0.583,0,9,9.583,62,0,0,1,0
5/17/2015,5,1,15,-0.551,3,17,17.551,62,0,0,1,0
5/17/2015,5,1,19,-0.5,1,15,15.5,62,0,0,1,0
5/17/2015,5,1,14,0.654,-2,18,17.346,62,0,0,0,0
5/17/2015,5,1,7,1.096,0,9,7.904,62,0,0,0,0
5/17/2015,5,1,2,1.917,2,16,14.083,62,0,0,0,0
5/17/2015,5,1,5,2.135,1,10,7.865,62,0,0,0,0
5/17/2015,5,1,6,2.186,0,10,7.814,62,0,1,0,2
5/17/2015,5,1,0,2.269,-3,16,13.731,62,0,0,0,0
5/17/2015,5,1,18,2.397,-1,18,15.603,62,0,0,0,0
5/17/2015,5,1,21,2.423,-5,17,14.577,62,0,0,0,0
5/17/2015,5,1,13,2.462,-2,18,15.538,62,0,0,0,0
5/17/2015,5,1,22,2.718,-1,17,14.282,62,0,0,0,0
5/17/2015,5,1,17,3.109,6,19,15.891,62,0,0,0,0
5/17/2015,5,1,9,3.301,2,14,10.699,62,0,0,0,0
5/17/2015,5,1,16,3.429,-1,20,16.571,62,0,0,0,0
5/17/2015,5,1,1,3.628,-1,16,12.372,62,0,0,0,0
5/17/2015,5,1,12,3.724,4,18,14.276,62,0,1,0,1
5/17/2015,5,1,11,4.577,0,18,13.423,62,0,0,0,0
5/17/2015,5,1,20,4.635,4,21,16.365,62,0,0,0,0
5/17/2015,5,1,23,4.673,2,17,12.327,62,0,0,0,0
5/17/2015,5,1,8,4.942,0,14,9.058,62,0,0,0,0
5/17/2015,5,1,10,5.019,4,18,12.981,62,0,0,0,0
5/19/2015,5,3,15,-4.891,1,13,17.891,63,0,0,1,0
5/19/2015,5,3,14,-3.596,-4,15,18.596,63,0,0,1,0
5/19/2015,5,3,16,-3.128,-4,15,18.128,63,0,0,1,0
5/19/2015,5,3,12,-2.769,1,16,18.769,63,0,0,1,0
5/19/2015,5,3,13,-2.199,1,16,18.199,63,0,0,1,0
5/19/2015,5,3,17,-1.519,12,16,17.519,63,0,1,1,2
5/19/2015,5,3,9,-1.013,4,13,14.013,63,0,1,1,2
5/19/2015,5,3,18,-0.904,2,16,16.904,63,0,0,1,0
5/19/2015,5,3,11,-0.385,-1,17,17.385,63,0,0,1,0
5/19/2015,5,3,8,0.372,-1,12,11.628,63,0,0,0,0
5/19/2015,5,3,19,0.391,-4,16,15.609,63,0,0,0,0
5/19/2015,5,3,10,1.058,1,17,15.942,63,0,0,0,0
5/19/2015,5,3,6,1.41,0,8,6.59,63,0,0,0,0
5/19/2015,5,3,4,1.455,-2,8,6.545,63,0,0,0,0
5/19/2015,5,3,7,1.59,0,9,7.41,63,0,0,0,0
5/19/2015,5,3,3,2.288,-1,10,7.712,63,0,0,0,0
5/19/2015,5,3,5,2.346,2,9,6.654,63,0,0,0,0
5/19/2015,5,3,21,4.859,0,19,14.141,63,0,0,0,0
5/19/2015,5,3,0,6.327,0,17,10.673,63,0,0,0,0
5/19/2015,5,3,22,6.609,1,19,12.391,63,0,0,0,0
5/19/2015,5,3,20,6.962,0,22,15.038,63,0,0,0,0
5/19/2015,5,3,23,7.09,3,18,10.91,63,0,0,0,0
5/19/2015,5,3,2,7.109,2,16,8.891,63,0,0,0,0
5/19/2015,5,3,1,7.596,-1,16,8.404,63,0,0,0,0
5/20/2015,5,4,16,-8.814,-11,10,18.814,62,0,1,1,5
5/20/2015,5,4,15,-8.077,-11,10,18.077,62,0,1,1,2
5/20/2015,5,4,17,-7.897,2,10,17.897,62,0,0,1,0
5/20/2015,5,4,18,-5.756,-1,12,17.756,62,0,1,1,7
5/20/2015,5,4,13,-5.109,2,13,18.109,62,0,1,1,2
5/20/2015,5,4,12,-4.821,10,14,18.821,62,0,0,1,0
5/20/2015,5,4,14,-4.5,-1,13,17.5,62,0,1,1,6
5/20/2015,5,4,19,-3.333,3,14,17.333,62,0,0,1,0
5/20/2015,5,4,9,-2.609,2,12,14.609,62,0,1,1,7
5/20/2015,5,4,11,-2.577,-4,15,17.577,62,0,0,1,0
5/20/2015,5,4,10,-1.128,-1,15,16.128,62,0,0,1,0
5/20/2015,5,4,4,-0.019,-1,7,7.019,62,0,1,1,2
5/20/2015,5,4,8,0.494,5,12,11.506,62,0,1,1,6
5/20/2015,5,4,21,1.532,1,16,14.468,62,0,0,0,0
5/20/2015,5,4,22,1.827,0,16,14.173,62,0,0,0,0
5/20/2015,5,4,5,1.891,-2,8,6.109,62,0,0,0,0
5/20/2015,5,4,20,1.955,-4,19,17.045,62,0,0,0,0
5/20/2015,5,4,7,2.763,0,11,8.237,62,0,0,0,0
5/20/2015,5,4,6,3.295,-1,10,6.705,62,0,0,0,0
5/20/2015,5,4,23,3.423,1,16,12.577,62,0,0,0,0
5/20/2015,5,4,3,3.846,0,11,7.154,62,0,0,0,0
5/20/2015,5,4,1,7.058,2,17,9.942,62,0,0,0,0
5/20/2015,5,4,2,7.712,0,16,8.288,62,0,0,0,0
5/20/2015,5,4,0,8.064,-6,18,9.936,62,0,0,0,0
5/21/2015,5,5,17,-5.724,7,15,20.724,67,0,1,1,6
5/21/2015,5,5,14,-5.455,-2,15,20.455,67,0,0,1,0
5/21/2015,5,5,15,-4.244,-2,15,19.244,67,0,0,1,0
5/21/2015,5,5,13,-3.622,0,15,18.622,67,0,0,1,0
5/21/2015,5,5,9,-3.571,1,11,14.571,67,0,1,1,1
5/21/2015,5,5,12,-3.263,1,15,18.263,67,0,0,1,0
5/21/2015,5,5,10,-3.096,2,15,18.096,67,0,0,1,0
5/21/2015,5,5,11,-2.679,1,15,17.679,67,0,0,1,0
5/21/2015,5,5,16,-2.096,-4,17,19.096,67,0,0,1,0
5/21/2015,5,5,18,-1.853,-10,17,18.853,67,0,0,1,0
5/21/2015,5,5,19,-1.212,-2,15,16.212,67,0,0,1,0
5/21/2015,5,5,8,-0.955,5,10,10.955,67,0,1,1,4
5/21/2015,5,5,7,-0.429,0,7,7.429,67,0,1,1,3
5/21/2015,5,5,6,0.808,-4,8,7.192,67,0,0,0,0
5/21/2015,5,5,21,0.814,1,16,15.186,67,0,0,0,0
5/21/2015,5,5,4,1.372,-2,9,7.628,67,0,0,0,0
5/21/2015,5,5,3,2.038,5,11,8.962,67,0,0,0,0
5/21/2015,5,5,5,2.192,4,10,7.808,67,0,0,0,0
5/21/2015,5,5,22,2.622,4,16,13.378,67,0,0,0,0
5/21/2015,5,5,2,2.731,-1,14,11.269,67,0,0,0,0
5/21/2015,5,5,23,3.455,3,16,12.545,67,0,0,0,0
5/21/2015,5,5,1,3.763,3,15,11.237,67,0,0,0,0
5/21/2015,5,5,20,3.91,-2,20,16.09,67,0,0,0,0
5/21/2015,5,5,0,4.462,-3,16,11.538,67,0,0,0,0
5/22/2015,5,6,15,-2,0,18,20,64,0,1,1,4
5/22/2015,5,6,9,-1.814,2,13,14.814,64,0,0,1,0
5/22/2015,5,6,7,-1.269,0,7,8.269,64,0,1,1,4
5/22/2015,5,6,14,-1.212,-1,18,19.212,64,0,1,1,2
5/22/2015,5,6,17,-0.897,4,18,18.897,64,0,0,1,0
5/22/2015,5,6,12,-0.673,13,18,18.673,64,0,1,1,4
5/22/2015,5,6,13,-0.615,-5,18,18.615,64,0,1,1,3
5/22/2015,5,6,19,-0.551,-8,15,15.551,64,0,0,1,0
5/22/2015,5,6,16,-0.462,-11,19,19.462,64,0,0,1,0
5/22/2015,5,6,10,-0.122,4,18,18.122,64,0,0,1,0
5/22/2015,5,6,22,0.141,2,15,14.859,64,0,0,0,0
5/22/2015,5,6,21,0.346,-2,15,14.654,64,0,0,0,0
5/22/2015,5,6,11,0.385,-3,18,17.615,64,0,0,0,0
5/22/2015,5,6,23,0.917,0,15,14.083,64,0,0,0,0
5/22/2015,5,6,18,1.282,1,19,17.718,64,0,0,0,0
5/22/2015,5,6,8,1.429,1,13,11.571,64,0,0,0,0
5/22/2015,5,6,6,2.051,10,10,7.949,64,0,1,1,5
5/22/2015,5,6,3,2.256,1,11,8.744,64,0,0,0,0
5/22/2015,5,6,5,2.551,0,10,7.449,64,0,0,0,0
5/22/2015,5,6,20,3.59,-1,20,16.41,64,0,0,0,0
5/22/2015,5,6,4,3.756,-1,11,7.244,64,0,0,0,0
5/22/2015,5,6,0,4.186,-2,16,11.814,64,0,0,0,0
5/22/2015,5,6,1,5.135,-2,16,10.865,64,0,0,0,0
5/22/2015,5,6,2,5.154,0,16,10.846,64,0,0,0,0
5/23/2015,5,7,15,-3.083,0,15,18.083,63,0,0,1,0
5/23/2015,5,7,13,-2.147,2,15,17.147,63,0,0,1,0
5/23/2015,5,7,19,-2.038,2,14,16.038,63,0,0,1,0
5/23/2015,5,7,14,-1.891,4,15,16.891,63,0,0,1,0
5/23/2015,5,7,12,-1.064,1,15,16.064,63,0,0,1,0
5/23/2015,5,7,9,-1.038,0,11,12.038,63,0,1,1,1
5/23/2015,5,7,18,-0.635,3,15,15.635,63,0,1,1,1
5/23/2015,5,7,3,-0.596,5,11,11.596,63,0,0,1,0
5/23/2015,5,7,7,-0.321,-3,7,7.321,63,0,1,1,2
5/23/2015,5,7,8,-0.199,11,11,11.199,63,0,1,1,3
5/23/2015,5,7,4,0.212,-3,9,8.788,63,0,0,0,0
5/23/2015,5,7,11,0.481,2,15,14.519,63,0,0,0,0
5/23/2015,5,7,6,0.635,1,8,7.365,63,0,0,0,0
5/23/2015,5,7,21,1.032,-4,17,15.968,63,0,0,0,0
5/23/2015,5,7,17,1.179,2,18,16.821,63,0,0,0,0
5/23/2015,5,7,10,1.263,-4,15,13.737,63,0,0,0,0
5/23/2015,5,7,16,1.429,-11,18,16.571,63,0,0,0,0
5/23/2015,5,7,5,1.558,1,9,7.442,63,0,0,0,0
5/23/2015,5,7,22,1.628,4,17,15.372,63,0,0,0,0
5/23/2015,5,7,23,1.84,2,17,15.16,63,0,0,0,0
5/23/2015,5,7,0,2.103,-2,15,12.897,63,0,0,0,0
5/23/2015,5,7,2,2.481,-1,15,12.519,63,0,0,0,0
5/23/2015,5,7,1,2.654,0,15,12.346,63,0,0,0,0
5/23/2015,5,7,20,3.026,-2,20,16.974,63,0,0,0,0
5/25/2015,5,2,15,-4.545,-5,14,18.545,64,0,0,1,0
5/25/2015,5,2,13,-3.442,-5,17,20.442,64,0,0,1,0
5/25/2015,5,2,14,-2.853,4,16,18.853,64,0,0,1,0
5/25/2015,5,2,16,-2.481,0,16,18.481,64,0,0,1,0
5/25/2015,5,2,17,-2.308,-2,16,18.308,64,0,0,1,0
5/25/2015,5,2,19,-0.974,1,15,15.974,64,0,0,1,0
5/25/2015,5,2,18,-0.949,0,16,16.949,64,0,0,1,0
5/25/2015,5,2,10,-0.295,-2,19,19.295,64,0,0,1,0
5/25/2015,5,2,9,0.333,-1,15,14.667,64,0,0,0,0
5/25/2015,5,2,11,0.333,7,19,18.667,64,0,0,0,0
5/25/2015,5,2,12,0.532,1,19,18.468,64,0,0,0,0
5/25/2015,5,2,7,0.904,2,9,8.096,64,0,0,0,0
5/25/2015,5,2,8,2.538,0,14,11.462,64,0,0,0,0
5/25/2015,5,2,21,4.186,-2,19,14.814,64,0,0,0,0
5/25/2015,5,2,6,4.417,-1,11,6.583,64,0,0,0,0
5/25/2015,5,2,4,4.558,0,11,6.442,64,0,0,0,0
5/25/2015,5,2,23,4.558,-10,17,12.442,64,0,0,0,0
5/25/2015,5,2,3,4.679,1,13,8.321,64,0,1,0,1
5/25/2015,5,2,20,4.962,2,21,16.038,64,0,0,0,0
5/25/2015,5,2,22,5.417,10,19,13.583,64,0,0,0,0
5/25/2015,5,2,5,5.795,-10,12,6.205,64,0,0,0,0
5/25/2015,5,2,0,7.026,2,19,11.974,64,0,0,0,0
5/25/2015,5,2,2,9.987,-4,19,9.013,64,0,0,0,0
5/25/2015,5,2,1,10.019,1,19,8.981,64,0,0,0,0
5/26/2015,5,3,15,-1.987,-4,16,17.987,65,0,0,1,0
5/26/2015,5,3,17,-1.571,1,16,17.571,65,0,0,1,0
5/26/2015,5,3,14,-1.449,2,17,18.449,65,0,0,1,0
5/26/2015,5,3,9,-1.026,1,13,14.026,65,0,1,1,1
5/26/2015,5,3,18,0.032,-4,17,16.968,65,0,0,0,0
5/26/2015,5,3,19,0.256,-1,16,15.744,65,0,0,0,0
5/26/2015,5,3,12,0.513,-3,19,18.487,65,0,0,0,0
5/26/2015,5,3,7,0.699,0,8,7.301,65,0,0,0,0
5/26/2015,5,3,13,0.821,1,19,18.179,65,0,0,0,0
5/26/2015,5,3,16,0.994,3,19,18.006,65,0,0,0,0
5/26/2015,5,3,5,1.154,4,8,6.846,65,0,0,0,0
5/26/2015,5,3,3,1.256,1,9,7.744,65,0,0,0,0
5/26/2015,5,3,6,1.429,0,8,6.571,65,0,0,0,0
5/26/2015,5,3,4,1.487,-1,8,6.513,65,0,0,0,0
5/26/2015,5,3,8,1.538,8,13,11.462,65,0,1,1,3
5/26/2015,5,3,11,1.66,-1,19,17.34,65,0,0,0,0
5/26/2015,5,3,10,2.981,4,19,16.019,65,0,0,0,0
5/26/2015,5,3,21,4.782,1,19,14.218,65,0,0,0,0
5/26/2015,5,3,2,4.974,-3,14,9.026,65,0,0,0,0
