SCHD_DATE,MONTH,DAY_OF_WEEK,HOUR,STAFFED_UNITS,PRIVATE_UNITS,TOTAL_UNITS,PROJECTED_MAX_CALLS,UNITS_ON_CALLS,EVENT,RAIN,MIN_TEMPERATURE,MAX_TEMPERATURE,XXM_DISPATCHES,XXM_STATE,EVENT_STATE
9/19/17,9,3,6.5,11,11,22,11,7,,0,53,73,0,0,0
9/19/17,9,3,7,16,12,28,14,8,,0,53,73,0,0,0
9/19/17,9,3,7.5,20,12,32,17,11,,0,53,73,0,0,0
9/19/17,9,3,8,22,12,34,18,18,,0,53,73,0,0,0
9/19/17,9,3,8.5,25,12,37,21,25,,0,53,73,0,0,0
9/19/17,9,3,9,25,14,39,22,24,,0,53,73,0,0,0
9/19/17,9,3,9.5,28,14,42,26,15,,0,53,73,0,0,0
9/19/17,9,3,10,32,17,49,27,17,,0,53,73,0,0,0
9/19/17,9,3,10.5,32,17,49,25,17,,0,53,73,0,0,0
9/19/17,9,3,11,33,17,50,25.5,18,,0,53,73,0,0,0
9/19/17,9,3,11.5,33,17,50,25.5,26,,0,53,73,0,0,0
9/19/17,9,3,12,33,17,50,25,26,,0,53,73,0,0,0
9/19/17,9,3,12.5,33,17,50,25,26,,0,53,73,0,0,0
9/19/17,9,3,13,33,17,50,26,23,,0,53,73,0,0,0
9/19/17,9,3,13.5,35,17,52,28,19,,0,53,73,0,0,0
9/19/17,9,3,14,35,17,52,27,23,,0,53,73,0,0,0
9/19/17,9,3,14.5,35,17,52,29,24,,0,53,73,0,0,0
9/19/17,9,3,15,35,17,52,26,28,,0,53,73,0,0,0
9/19/17,9,3,15.5,38,13,51,26,21,,0,53,73,0,0,0
9/19/17,9,3,16,37,13,50,25,24,,0,53,73,0,0,0
9/19/17,9,3,16.5,35,13,48,25.5,22,,0,53,73,0,0,0
9/19/17,9,3,17,32,13,45,27,23,,0,53,73,0,0,0
9/19/17,9,3,17.5,34,11,45,29,14,,0,53,73,0,0,0
9/19/17,9,3,18,32,11,43,25.5,18,,0,53,73,0,0,0
9/19/17,9,3,18.5,30,12,42,25,17,,0,53,73,0,0,0
9/19/17,9,3,19,29,11,40,27,14,,0,53,73,0,0,0
9/19/17,9,3,19.5,27,11,38,25,14,,0,53,73,0,0,0
9/19/17,9,3,20,23,11,34,25,19,,0,53,73,0,0,0
9/19/17,9,3,20.5,23,10,33,22,21,,0,53,73,0,0,0
9/19/17,9,3,21,22,8,30,21,14,,0,53,73,0,0,0
9/19/17,9,3,21.5,21,9,30,22,15,,0,53,73,0,0,0
9/19/17,9,3,22,21,6,27,21.5,12,,0,53,73,0,0,0
9/19/17,9,3,22.5,20,6,26,19,12,,0,53,73,0,0,0
9/19/17,9,3,23,18,6,24,18,12,,0,53,73,0,0,0
9/19/17,9,3,23.5,18,6,24,17,16,,0,53,73,0,0,0
9/20/17,9,4,0,17,6,23,14,11,,0,53,71,0,0,0
9/20/17,9,4,0.5,17,6,23,14,8,,0,53,71,0,0,0
9/20/17,9,4,1,17,6,23,13,9,,0,53,71,0,0,0
9/20/17,9,4,1.5,17,6,23,15,9,,0,53,71,0,0,0
9/20/17,9,4,2,17,6,23,14,12,,0,53,71,0,0,0
9/20/17,9,4,2.5,17,6,23,12,15,,0,53,71,0,0,0
9/20/17,9,4,3,15,6,21,12,17,,0,53,71,0,0,0
9/20/17,9,4,3.5,15,6,21,10.5,15,,0,53,71,0,0,0
9/20/17,9,4,4,15,6,21,9,9,,0,53,71,0,0,0
9/20/17,9,4,4.5,11,6,17,8.5,8,,0,53,71,0,0,0
9/20/17,9,4,5,9,6,15,9,3,,0,53,71,0,0,0
9/20/17,9,4,5.5,8,8,16,9,5,,0,53,71,0,0,0
9/20/17,9,4,6,11,8,19,9,6,,0,53,71,0,0,0
9/20/17,9,4,6.5,11,7,18,10,9,,0,53,71,0,0,0
9/20/17,9,4,7,11,8,19,13,8,,0,53,71,0,0,0
9/20/17,9,4,7.5,13,8,21,14.5,10,,0,53,71,0,0,0
9/20/17,9,4,8,14,7,21,17,10,,0,53,71,0,0,0
9/20/17,9,4,8.5,14,7,21,19,11,,0,53,71,0,0,0
9/20/17,9,4,9,15,9,24,20.5,10,,0,53,71,0,0,0
9/20/17,9,4,9.5,18,9,27,22,13,,0,53,71,0,0,0
9/20/17,9,4,10,21,11,32,24,19,,0,53,71,0,0,0
9/20/17,9,4,10.5,21,11,32,25,23,,0,53,71,0,0,0
9/20/17,9,4,11,22,11,33,26.5,22,,0,53,71,0,0,0
9/20/17,9,4,11.5,22,11,33,26.5,18,,0,53,71,0,0,0
9/20/17,9,4,12,22,11,33,29,15,,0,53,71,0,0,0
9/20/17,9,4,12.5,23,11,34,28,14,,0,53,71,0,0,0
9/20/17,9,4,13,23,11,34,27,22,,0,53,71,0,0,0
9/20/17,9,4,13.5,24,11,35,28.5,27,,0,53,71,0,0,0
9/20/17,9,4,14,24,11,35,28,21,,0,53,71,0,0,0
9/20/17,9,4,14.5,24,11,35,28,22,,0,53,71,0,0,0
9/20/17,9,4,15,24,11,35,28,19,,0,53,71,0,0,0
9/20/17,9,4,15.5,27,11,38,28,21,,0,53,71,0,0,0
9/20/17,9,4,16,27,11,38,28,15,,0,53,71,0,0,0
9/20/17,9,4,16.5,25,11,36,26,13,,0,53,71,0,0,0
9/20/17,9,4,17,23,11,34,28,12,,0,53,71,0,0,0
9/20/17,9,4,17.5,23,9,32,26,16,,0,53,71,0,0,0
9/20/17,9,4,18,22,9,31,27,16,,0,53,71,0,0,0
9/20/17,9,4,18.5,22,10,32,25,20,,0,53,71,0,0,0
9/20/17,9,4,19,23,9,32,23,19,,0,53,71,0,0,0
9/20/17,9,4,19.5,21,9,30,23,21,,0,53,71,0,0,0
9/20/17,9,4,20,20,10,30,23,15,,0,53,71,0,0,0
9/20/17,9,4,20.5,20,9,29,20,15,,0,53,71,0,0,0
9/20/17,9,4,21,20,7,27,20,15,,0,53,71,0,0,0
9/20/17,9,4,21.5,19,8,27,20,18,,0,53,71,0,0,0
9/20/17,9,4,22,19,6,25,20,19,,0,53,71,0,0,0
9/20/17,9,4,22.5,18,6,24,19,22,,0,53,71,0,0,0
9/20/17,9,4,23,16,6,22,18,16,,0,53,71,0,0,0
9/20/17,9,4,23.5,16,6,22,16,10,,0,53,71,0,0,0
9/21/17,9,5,0,15,6,21,16,5,,0,55,67,0,0,0
9/21/17,9,5,0.5,15,6,21,15,9,,0,55,67,0,0,0
9/21/17,9,5,1,15,6,21,14,9,,0,55,67,0,0,0
9/21/17,9,5,1.5,15,6,21,13,6,,0,55,67,0,0,0
9/21/17,9,5,2,15,6,21,12,10,,0,55,67,0,0,0
9/21/17,9,5,2.5,15,6,21,12,9,,0,55,67,0,0,0
9/21/17,9,5,3,12,6,18,12,9,,0,55,67,0,0,0
9/21/17,9,5,3.5,12,6,18,11,9,,0,55,67,0,0,0
9/21/17,9,5,4,11,6,17,10,9,,0,55,67,0,0,0
9/21/17,9,5,4.5,9,6,15,10,5,,0,55,67,0,0,0
9/21/17,9,5,5,9,6,15,10,7,,0,55,67,0,0,0
9/21/17,9,5,5.5,9,8,17,9.5,11,,0,55,67,0,0,0
9/21/17,9,5,6,11,8,19,9,9,,0,55,67,0,0,0
9/21/17,9,5,6.5,10,7,17,10,7,,0,55,67,0,0,0
9/21/17,9,5,7,15,8,23,12.5,7,,0,55,67,0,0,0
9/21/17,9,5,7.5,18,8,26,16,13,,0,55,67,0,0,0
9/21/17,9,5,8,18,6,24,19,12,,0,55,67,0,0,0
9/21/17,9,5,8.5,18,6,24,20.5,15,,0,55,67,0,0,0
9/21/17,9,5,9,17,8,25,21.5,20,,0,55,67,0,0,0
9/21/17,9,5,9.5,20,8,28,23,23,,0,55,67,0,0,0
9/21/17,9,5,10,23,11,34,25,16,,0,55,67,0,0,0
9/21/17,9,5,10.5,23,11,34,27,15,,0,55,67,0,0,0
9/21/17,9,5,11,24,11,35,27,17,,0,55,67,0,0,0
9/21/17,9,5,11.5,24,11,35,27,21,,0,55,67,0,0,0
9/21/17,9,5,12,24,11,35,26,20,,0,55,67,0,0,0
9/21/17,9,5,12.5,25,11,36,26,21,,0,55,67,0,0,0
9/21/17,9,5,13,25,11,36,27,24,,0,55,67,0,0,0
9/21/17,9,5,13.5,26,11,37,26,22,,0,55,67,0,0,0
9/21/17,9,5,14,26,11,37,28,20,,0,55,67,0,0,0
9/21/17,9,5,14.5,26,11,37,27.5,29,,0,55,67,0,0,0
9/21/17,9,5,15,26,11,37,28.5,23,,0,55,67,0,0,0
9/21/17,9,5,15.5,30,11,41,28,21,,0,55,67,0,0,0
9/21/17,9,5,16,30,11,41,28.5,17,,0,55,67,0,0,0
9/21/17,9,5,16.5,28,11,39,28,14,,0,55,67,0,0,0
9/21/17,9,5,17,26,11,37,27,12,,0,55,67,0,0,0
9/21/17,9,5,17.5,27,9,36,27,12,,0,55,67,0,0,0
9/21/17,9,5,18,26,9,35,25,11,,0,55,67,0,0,0
9/21/17,9,5,18.5,25,10,35,25,21,,0,55,67,0,0,0
9/21/17,9,5,19,25,9,34,25,20,,0,55,67,0,0,0
9/21/17,9,5,19.5,23,9,32,26,20,,0,55,67,0,0,0
9/21/17,9,5,20,23,11,34,26,14,,0,55,67,0,0,0
9/21/17,9,5,20.5,23,10,33,23,13,,0,55,67,0,0,0
9/21/17,9,5,21,22,8,30,23,16,,0,55,67,0,0,0
9/21/17,9,5,21.5,22,9,31,22,22,,0,55,67,0,0,0
9/21/17,9,5,22,22,6,28,19,14,,0,55,67,0,0,0
9/21/17,9,5,22.5,21,6,27,17,6,,0,55,67,0,0,0
9/21/17,9,5,23,20,6,26,16,11,,0,55,67,0,0,0
9/21/17,9,5,23.5,20,6,26,16,15,,0,55,67,0,0,0
9/22/17,9,6,0,19,6,25,17,13,,0,53,70,0,0,0
9/22/17,9,6,0.5,19,6,25,15,13,,0,53,70,0,0,0
9/22/17,9,6,1,19,6,25,15,11,,0,53,70,0,0,0
9/22/17,9,6,1.5,19,6,25,15,11,,0,53,70,0,0,0
9/22/17,9,6,2,19,6,25,14,8,,0,53,70,0,0,0
9/22/17,9,6,2.5,19,6,25,13,7,,0,53,70,0,0,0
9/22/17,9,6,3,15,6,21,12.5,5,,0,53,70,0,0,0
9/22/17,9,6,3.5,14,6,20,12,3,,0,53,70,0,0,0
9/22/17,9,6,4,12,6,18,10.5,4,,0,53,70,0,0,0
9/22/17,9,6,4.5,10,6,16,8,6,,0,53,70,0,0,0
9/22/17,9,6,5,11,6,17,9,4,,0,53,70,0,0,0
9/22/17,9,6,5.5,13,7,20,8,5,,0,53,70,0,0,0
9/22/17,9,6,6,13,7,20,9,7,,0,53,70,0,0,0
9/22/17,9,6,6.5,13,6,19,10.5,6,,0,53,70,0,0,0
9/22/17,9,6,7,17,7,24,11.5,12,,0,53,70,0,0,0
9/22/17,9,6,7.5,19,7,26,14,9,,0,53,70,0,0,0
9/22/17,9,6,8,20,6,26,16,12,,0,53,70,0,0,0
9/22/17,9,6,8.5,20,6,26,18,17,,0,53,70,0,0,0
9/22/17,9,6,9,20,7,27,19,15,,0,53,70,0,0,0
9/22/17,9,6,9.5,21,7,28,22,19,,0,53,70,0,0,0
9/22/17,9,6,10,23,10,33,23,20,,0,53,70,0,0,0
9/22/17,9,6,10.5,23,10,33,25,21,,0,53,70,0,0,0
9/22/17,9,6,11,23,10,33,25.5,18,,0,53,70,0,0,0
9/22/17,9,6,11.5,23,10,33,26,17,,0,53,70,0,0,0
9/22/17,9,6,12,24,10,34,25.5,11,,0,53,70,0,0,0
9/22/17,9,6,12.5,24,10,34,29,11,,0,53,70,0,0,0
9/22/17,9,6,13,24,10,34,30,20,,0,53,70,0,0,0
9/22/17,9,6,13.5,26,10,36,27.5,14,,0,53,70,0,0,0
9/22/17,9,6,14,26,10,36,27.5,15,,0,53,70,0,0,0
9/22/17,9,6,14.5,26,10,36,29,14,,0,53,70,0,0,0
9/22/17,9,6,15,27,10,37,28,23,,0,53,70,0,0,0
9/22/17,9,6,15.5,29,10,39,29,23,,0,53,70,0,0,0
9/22/17,9,6,16,28,10,38,27,23,,0,53,70,0,0,0
9/22/17,9,6,16.5,26,10,36,25,28,,0,53,70,0,0,0
9/22/17,9,6,17,27,10,37,26.5,23,,0,53,70,0,0,0
9/22/17,9,6,17.5,28,9,37,26.5,21,,0,53,70,0,0,0
9/22/17,9,6,18,30,9,39,26.5,21,,0,53,70,0,0,0
9/22/17,9,6,18.5,28,10,38,30,17,,0,53,70,0,0,0
9/22/17,9,6,19,25,9,34,28,17,,0,53,70,0,0,0
9/22/17,9,6,19.5,24,9,33,26,26,,0,53,70,0,0,0
9/22/17,9,6,20,22,10,32,25.5,24,,0,53,70,0,0,0
9/22/17,9,6,20.5,22,9,31,25.5,20,,0,53,70,0,0,0
9/22/17,9,6,21,21,8,29,25,13,,0,53,70,0,0,0
9/22/17,9,6,21.5,20,9,29,23.5,20,,0,53,70,0,0,0
9/22/17,9,6,22,20,6,26,22,20,,0,53,70,0,0,0
9/22/17,9,6,22.5,20,6,26,23,17,,0,53,70,0,0,0
9/22/17,9,6,23,19,6,25,22.5,12,,0,53,70,0,0,0
9/22/17,9,6,23.5,19,6,25,20,12,,0,53,70,0,0,0
9/23/17,9,7,0,19,6,25,20,9,,0,52,77,0,0,0
9/23/17,9,7,0.5,19,6,25,19,5,,0,52,77,0,0,0
9/23/17,9,7,1,18,6,24,17,7,,0,52,77,0,0,0
9/23/17,9,7,1.5,18,6,24,18,12,,0,52,77,0,0,0
9/23/17,9,7,2,18,6,24,16,14,,0,52,77,0,0,0
9/23/17,9,7,2.5,18,6,24,15.5,12,,0,52,77,0,0,0
9/23/17,9,7,3,14,6,20,15,9,,0,52,77,0,0,0
9/23/17,9,7,3.5,14,6,20,13.5,6,,0,52,77,0,0,0
9/23/17,9,7,4,13,6,19,13,10,,0,52,77,0,0,0
9/23/17,9,7,4.5,13,6,19,10,8,,0,52,77,0,0,0
9/23/17,9,7,5,9,6,15,9,8,,0,52,77,0,0,0
9/23/17,9,7,5.5,10,7,17,9,6,,0,52,77,0,0,0
9/23/17,9,7,6,9,7,16,10,2,,0,52,77,0,0,0
9/23/17,9,7,6.5,12,6,18,11.5,3,,0,52,77,0,0,0
9/23/17,9,7,7,14,7,21,11,7,,0,52,77,0,0,0
9/23/17,9,7,7.5,16,7,23,13,6,,0,52,77,0,0,0
9/23/17,9,7,8,17,7,24,14,10,,0,52,77,0,0,0
9/23/17,9,7,8.5,16,7,23,15,9,,0,52,77,0,0,0
9/23/17,9,7,9,19,8,27,18,11,,0,52,77,0,0,0
9/23/17,9,7,9.5,19,8,27,20,11,,0,52,77,0,0,0
9/23/17,9,7,10,19,10,29,20,22,,0,52,77,0,0,0
9/23/17,9,7,10.5,19,10,29,22,22,,0,52,77,0,0,0
9/23/17,9,7,11,20,10,30,22,15,,0,52,77,0,0,0
9/23/17,9,7,11.5,19,10,29,23,16,,0,52,77,0,0,0
9/23/17,9,7,12,20,10,30,23,18,,0,52,77,0,0,0
9/23/17,9,7,12.5,20,10,30,23,20,,0,52,77,0,0,0
9/23/17,9,7,13,20,10,30,23,22,,0,52,77,0,0,0
9/23/17,9,7,13.5,20,10,30,24,19,,0,52,77,0,0,0
9/23/17,9,7,14,20,10,30,25,17,,0,52,77,0,0,0
9/23/17,9,7,14.5,20,10,30,27,23,,0,52,77,0,0,0
9/23/17,9,7,15,22,10,32,26,26,,0,52,77,0,0,0
9/23/17,9,7,15.5,24,10,34,26,20,,0,52,77,0,0,0
9/23/17,9,7,16,24,10,34,26,21,,0,52,77,0,0,0
9/23/17,9,7,16.5,25,10,35,25,19,,0,52,77,0,0,0
9/23/17,9,7,17,26,10,36,24,20,,0,52,77,0,0,0
9/23/17,9,7,17.5,26,9,35,24,18,,0,52,77,0,0,0
9/23/17,9,7,18,26,9,35,24,13,,0,52,77,0,0,0
9/23/17,9,7,18.5,27,10,37,26.5,17,,0,52,77,0,0,0
9/23/17,9,7,19,29,9,38,26,17,,0,52,77,0,0,0
9/23/17,9,7,19.5,27,9,36,24,16,,0,52,77,0,0,0
9/23/17,9,7,20,23,9,32,24.5,11,,0,52,77,0,0,0
9/23/17,9,7,20.5,25,8,33,24,19,,0,52,77,0,0,0
9/23/17,9,7,21,24,7,31,24,15,,0,52,77,0,0,0
9/23/17,9,7,21.5,23,8,31,25,12,,0,52,77,0,0,0
9/23/17,9,7,22,23,6,29,24,10,,0,52,77,0,0,0
9/23/17,9,7,22.5,22,6,28,21,15,,0,52,77,0,0,0
9/23/17,9,7,23,22,6,28,21,21,,0,52,77,0,0,0
9/23/17,9,7,23.5,22,6,28,21,12,,0,52,77,0,0,0
9/24/17,9,1,0,22,6,28,19.5,15,Y,0,52,80,0,0,1
9/24/17,9,1,0.5,21,6,27,19,17,Y,0,52,80,0,0,1
9/24/17,9,1,1,21,6,27,19,15,Y,0,52,80,0,0,1
9/24/17,9,1,1.5,21,6,27,18.5,15,Y,0,52,80,0,0,1
9/24/17,9,1,2,21,6,27,20.5,21,Y,0,52,80,0,0,1
9/24/17,9,1,2.5,21,6,27,19,14,Y,0,52,80,0,0,1
9/24/17,9,1,3,19,6,25,18,9,Y,0,52,80,0,0,1
9/24/17,9,1,3.5,19,6,25,16,13,Y,0,52,80,0,0,1
9/24/17,9,1,4,16,6,22,14,12,Y,0,52,80,0,0,1
9/24/17,9,1,4.5,13,6,19,11,6,Y,0,52,80,0,0,1
9/24/17,9,1,5,8,6,14,10,5,Y,0,52,80,0,0,1
9/24/17,9,1,5.5,8,7,15,10,2,Y,0,52,80,0,0,1
9/24/17,9,1,6,8,7,15,9,3,Y,0,52,80,0,0,1
9/24/17,9,1,6.5,10,6,16,10,5,Y,0,52,80,0,0,1
9/24/17,9,1,7,13,8,21,11,9,Y,0,52,80,0,0,1
9/24/17,9,1,7.5,14,8,22,13,11,Y,0,52,80,0,0,1
9/24/17,9,1,8,15,7,22,14,12,Y,0,52,80,0,0,1
9/24/17,9,1,8.5,18,7,25,16,11,Y,0,52,80,0,0,1
9/24/17,9,1,9,18,8,26,18.5,11,Y,0,52,80,0,0,1
9/24/17,9,1,9.5,19,8,27,20,14,Y,0,52,80,0,0,1
9/24/17,9,1,10,20,10,30,20,17,Y,0,52,80,0,0,1
9/24/17,9,1,10.5,20,10,30,20,24,Y,0,52,80,0,0,1
9/24/17,9,1,11,21,10,31,20,27,Y,0,52,80,0,0,1
9/24/17,9,1,11.5,21,10,31,21.5,22,Y,0,52,80,0,0,1
9/24/17,9,1,12,22,10,32,23,19,Y,0,52,80,0,0,1
9/24/17,9,1,12.5,22,10,32,23,17,Y,0,52,80,0,0,1
9/24/17,9,1,13,22,10,32,23,23,Y,0,52,80,0,0,1
9/24/17,9,1,13.5,22,10,32,24.5,22,Y,0,52,80,0,0,1
9/24/17,9,1,14,22,10,32,26,22,Y,0,52,80,0,0,1
9/24/17,9,1,14.5,22,10,32,24,18,Y,0,52,80,0,0,1
9/24/17,9,1,15,22,10,32,23.5,22,Y,0,52,80,0,0,1
9/24/17,9,1,15.5,25,10,35,25,20,Y,0,52,80,0,0,1
9/24/17,9,1,16,24,10,34,24,18,Y,0,52,80,0,0,1
9/24/17,9,1,16.5,24,10,34,25,19,Y,0,52,80,0,0,1
9/24/17,9,1,17,23,10,33,26,17,Y,0,52,80,0,0,1
9/24/17,9,1,17.5,25,9,34,24.5,15,Y,0,52,80,0,0,1
9/24/17,9,1,18,24,9,33,22,13,Y,0,52,80,0,0,1
9/24/17,9,1,18.5,23,10,33,23,21,Y,0,52,80,0,0,1
9/24/17,9,1,19,24,8,32,23.5,19,Y,0,52,80,0,0,1
9/24/17,9,1,19.5,23,8,31,24.5,23,Y,0,52,80,0,0,1
9/24/17,9,1,20,21,9,30,22,26,Y,0,52,80,0,0,1
9/24/17,9,1,20.5,21,8,29,21.5,21,Y,0,52,80,0,0,1
9/24/17,9,1,21,20,7,27,22,15,Y,0,52,80,0,0,1
9/24/17,9,1,21.5,19,8,27,21,8,Y,0,52,80,0,0,1
9/24/17,9,1,22,18,6,24,20,12,Y,0,52,80,0,0,1
9/24/17,9,1,22.5,17,6,23,21,12,Y,0,52,80,0,0,1
9/24/17,9,1,23,17,6,23,20,14,Y,0,52,80,0,0,1
9/24/17,9,1,23.5,17,6,23,16,10,Y,0,52,80,0,0,1
9/25/17,9,2,0,16,6,22,16,8,,0,52,82,0,0,0
9/25/17,9,2,0.5,16,6,22,16,7,,0,52,82,0,0,0
9/25/17,9,2,1,16,6,22,15,6,,0,52,82,0,0,0
9/25/17,9,2,1.5,16,6,22,13,10,,0,52,82,0,0,0
9/25/17,9,2,2,16,6,22,12,10,,0,52,82,0,0,0
9/25/17,9,2,2.5,16,6,22,11,7,,0,52,82,0,0,0
9/25/17,9,2,3,13,6,19,11,6,,0,52,82,0,0,0
9/25/17,9,2,3.5,13,6,19,11.5,1,,0,52,82,0,0,0
9/25/17,9,2,4,12,6,18,11,4,,0,52,82,0,0,0
9/25/17,9,2,4.5,11,6,17,9,6,,0,52,82,0,0,0
9/25/17,9,2,5,8,6,14,8,5,,0,52,82,0,0,0
9/25/17,9,2,5.5,9,7,16,9,4,,0,52,82,0,0,0
9/25/17,9,2,6,8,7,15,10,5,,0,52,82,0,0,0
9/25/17,9,2,6.5,11,6,17,11,6,,0,52,82,0,0,0
9/25/17,9,2,7,14,7,21,13,11,,0,52,82,0,0,0
9/25/17,9,2,7.5,16,7,23,15,15,,0,52,82,0,0,0
9/25/17,9,2,8,16,6,22,17,15,,0,52,82,0,0,0
9/25/17,9,2,8.5,18,6,24,18,13,,0,52,82,0,0,0
9/25/17,9,2,9,18,8,26,20,11,,0,52,82,0,0,0
9/25/17,9,2,9.5,20,8,28,25,20,,0,52,82,0,0,0
9/25/17,9,2,10,22,10,32,24,24,,0,52,82,0,0,0
9/25/17,9,2,10.5,22,10,32,25,26,,0,52,82,0,0,0
9/25/17,9,2,11,23,10,33,26.5,17,,0,52,82,0,0,0
9/25/17,9,2,11.5,23,10,33,26,17,,0,52,82,0,0,0
9/25/17,9,2,12,23,10,33,26,20,,0,52,82,0,0,0
9/25/17,9,2,12.5,24,10,34,27,24,,0,52,82,0,0,0
9/25/17,9,2,13,24,10,34,27.5,25,,0,52,82,0,0,0
9/25/17,9,2,13.5,25,10,35,28,23,,0,52,82,0,0,0
9/25/17,9,2,14,25,10,35,28,25,,0,52,82,0,0,0
9/25/17,9,2,14.5,25,10,35,27,19,,0,52,82,0,0,0
9/25/17,9,2,15,25,10,35,26,20,,0,52,82,0,0,0
9/25/17,9,2,15.5,28,10,38,24,20,,0,52,82,0,0,0
9/25/17,9,2,16,27,10,37,24,14,,0,52,82,0,0,0
9/25/17,9,2,16.5,27,10,37,26,15,,0,52,82,0,0,0
9/25/17,9,2,17,25,10,35,27,11,,0,52,82,0,0,0
9/25/17,9,2,17.5,27,9,36,26,18,,0,52,82,0,0,0
9/25/17,9,2,18,25,9,34,24,18,,0,52,82,0,0,0
9/25/17,9,2,18.5,24,10,34,22,21,,0,52,82,0,0,0
9/25/17,9,2,19,25,9,34,23,24,,0,52,82,0,0,0
9/25/17,9,2,19.5,24,9,33,22,23,,0,52,82,0,0,0
9/25/17,9,2,20,22,10,32,20,16,,0,52,82,0,0,0
9/25/17,9,2,20.5,22,9,31,20,19,,0,52,82,0,0,0
9/25/17,9,2,21,21,7,28,20,21,,0,52,82,0,0,0
9/25/17,9,2,21.5,20,8,28,20,26,,0,52,82,0,0,0
9/25/17,9,2,22,20,6,26,19,17,,0,52,82,0,0,0
9/25/17,9,2,22.5,19,6,25,18,9,,0,52,82,0,0,0
9/25/17,9,2,23,18,6,24,18,13,,0,52,82,0,0,0
9/25/17,9,2,23.5,18,6,24,18,10,,0,52,82,0,0,0
9/26/17,9,3,0,17,6,23,16,7,,0,53,88,0,0,0
9/26/17,9,3,0.5,17,6,23,14,8,,0,53,88,0,0,0
9/26/17,9,3,1,17,6,23,14,12,,0,53,88,0,0,0
9/26/17,9,3,1.5,17,6,23,13.5,11,,0,53,88,0,0,0
9/26/17,9,3,2,17,6,23,12,10,,0,53,88,0,0,0
9/26/17,9,3,2.5,17,6,23,11,8,,0,53,88,0,0,0
9/26/17,9,3,3,14,6,20,11,11,,0,53,88,0,0,0
9/26/17,9,3,3.5,14,6,20,10.5,13,,0,53,88,0,0,0
9/26/17,9,3,4,12,6,18,10,7,,0,53,88,0,0,0
9/26/17,9,3,4.5,10,6,16,10,4,,0,53,88,0,0,0
9/26/17,9,3,5,8,6,14,10,5,,0,53,88,0,0,0
9/26/17,9,3,5.5,7,7,14,10.5,4,,0,53,88,0,0,0
9/26/17,9,3,6,8,7,15,11.5,3,,0,53,88,0,0,0
9/26/17,9,3,6.5,8,6,14,11,7,,0,53,88,0,0,0
9/26/17,9,3,7,13,7,20,14,10,,0,53,88,0,0,0
9/26/17,9,3,7.5,15,7,22,17,13,,0,53,88,0,0,0
9/26/17,9,3,8,16,6,22,19,20,,0,53,88,2,1,0
9/26/17,9,3,8.5,19,6,25,21.5,21,,0,53,88,0,0,0
9/26/17,9,3,9,19,7,26,22,20,,0,53,88,0,0,0
9/26/17,9,3,9.5,20,7,27,25.5,17,,0,53,88,0,0,0
9/26/17,9,3,10,23,10,33,27,19,,0,53,88,0,0,0
9/26/17,9,3,10.5,23,10,33,25,18,,0,53,88,0,0,0
9/26/17,9,3,11,24,10,34,26,21,,0,53,88,0,0,0
9/26/17,9,3,11.5,24,10,34,26,21,,0,53,88,0,0,0
9/26/17,9,3,12,24,10,34,26,26,,0,53,88,0,0,0
9/26/17,9,3,12.5,25,10,35,26,24,,0,53,88,0,0,0
9/26/17,9,3,13,25,10,35,25.5,27,,0,53,88,0,0,0
9/26/17,9,3,13.5,27,10,37,27.5,32,,0,53,88,0,0,0
9/26/17,9,3,14,27,10,37,27,24,,0,53,88,0,0,0
9/26/17,9,3,14.5,27,10,37,29,27,,0,53,88,0,0,0
9/26/17,9,3,15,27,10,37,27,30,,0,53,88,0,0,0
9/26/17,9,3,15.5,29,10,39,26,25,,0,53,88,0,0,0
9/26/17,9,3,16,29,10,39,26,17,,0,53,88,0,0,0
9/26/17,9,3,16.5,28,10,38,25.5,24,,0,53,88,0,0,0
9/26/17,9,3,17,27,10,37,27,27,,0,53,88,0,0,0
9/26/17,9,3,17.5,28,9,37,29,23,,0,53,88,0,0,0
9/26/17,9,3,18,28,9,37,25.5,26,,0,53,88,0,0,0
9/26/17,9,3,18.5,26,10,36,25,23,,0,53,88,0,0,0
9/26/17,9,3,19,28,9,37,27,17,,0,53,88,0,0,0
9/26/17,9,3,19.5,25,9,34,25,18,,0,53,88,0,0,0
9/26/17,9,3,20,22,10,32,25,23,,0,53,88,0,0,0
9/26/17,9,3,20.5,21,9,30,22,20,,0,53,88,0,0,0
9/26/17,9,3,21,21,8,29,21,15,,0,53,88,0,0,0
9/26/17,9,3,21.5,20,9,29,22,12,,0,53,88,0,0,0
9/26/17,9,3,22,20,6,26,21.5,11,,0,53,88,0,0,0
9/26/17,9,3,22.5,19,6,25,19,10,,0,53,88,0,0,0
9/26/17,9,3,23,17,6,23,18,14,,0,53,88,0,0,0
9/26/17,9,3,23.5,17,6,23,17,8,,0,53,88,0,0,0
9/27/17,9,4,0,16,6,22,14,6,,0,52,87,0,0,0
9/27/17,9,4,0.5,16,6,22,14,3,,0,52,87,0,0,0
9/27/17,9,4,1,16,6,22,13,2,,0,52,87,0,0,0
9/27/17,9,4,1.5,16,6,22,15,5,,0,52,87,0,0,0
9/27/17,9,4,2,16,6,22,14,6,,0,52,87,0,0,0
9/27/17,9,4,2.5,16,6,22,13.5,2,,0,52,87,0,0,0
9/27/17,9,4,3,13,6,19,13,5,,0,52,87,0,0,0
